source,target,type,weight
15807,25971,directed,1
10843,43472,directed,1
18023,43473,directed,1
18024,26063,directed,1
16166,43474,directed,1
1394,29027,directed,1
18025,33651,directed,1
18026,43475,directed,1
9053,43476,directed,1
18025,39084,directed,1
8918,26314,directed,1
18027,43477,directed,1
10843,43478,directed,1
17976,25748,directed,1
18028,25971,directed,1
18029,18029,directed,1
10843,43479,directed,1
10843,43480,directed,1
18030,43481,directed,1
10843,15808,directed,1
3415,43482,directed,1
18031,26396,directed,1
18032,25737,directed,1
17805,17805,directed,1
18033,43483,directed,1
18034,43484,directed,1
18035,18035,directed,1
6694,43485,directed,1
14357,14357,directed,1
18036,18036,directed,1
18037,43486,directed,1
6694,43487,directed,1
18038,34165,directed,1
18039,18039,directed,1
18040,43488,directed,1
15808,33691,directed,1
18041,18041,directed,1
10092,43489,directed,1
15808,33922,directed,1
18025,25685,directed,1
8918,43490,directed,1
10843,43491,directed,1
15808,34205,directed,1
14318,43492,directed,1
10533,43493,directed,1
18042,39696,directed,1
15453,43494,directed,1
18043,34618,directed,1
10843,43495,directed,1
18044,29162,directed,1
18045,18045,directed,1
17070,28811,directed,1
18046,18046,directed,1
17615,31611,directed,1
14318,43151,directed,1
985,26460,directed,1
18047,43496,directed,1
18048,18048,directed,1
10843,43497,directed,1
10843,36687,directed,1
6694,40471,directed,1
7772,7772,directed,1
10843,43498,directed,1
10843,10994,directed,1
18049,5882,directed,1
10843,43499,directed,1
10163,10163,directed,1
10843,22135,directed,1
18050,25737,directed,1
10843,26822,directed,1
10843,43500,directed,1
18051,43501,directed,1
18052,43502,directed,1
9475,43503,directed,1
18043,34618,directed,1
18053,43504,directed,1
15292,43505,directed,1
18025,28811,directed,1
18054,29162,directed,1
18055,25710,directed,1
11297,43506,directed,1
18056,27033,directed,1
18057,18057,directed,1
10354,43507,directed,1
13975,36866,directed,1
9475,16397,directed,1
18058,43508,directed,1
17537,43156,directed,1
18059,18059,directed,1
17835,29137,directed,1
17639,43509,directed,1
17367,43510,directed,1
7768,43273,directed,1
8201,8201,directed,1
14617,26355,directed,1
18060,25971,directed,1
8201,8201,directed,1
8201,8201,directed,1
15306,43511,directed,1
8337,26741,directed,1
16698,43512,directed,1
18061,43513,directed,1
14617,41638,directed,1
15306,43514,directed,1
15320,25959,directed,1
14617,33783,directed,1
8337,29852,directed,1
15306,43515,directed,1
14309,14309,directed,1
15306,43516,directed,1
18062,29292,directed,1
14617,42504,directed,1
15306,43517,directed,1
18063,26467,directed,1
8337,27212,directed,1
18064,18064,directed,1
17154,25971,directed,1
8201,8201,directed,1
14617,41642,directed,1
18065,25773,directed,1
15306,43518,directed,1
8201,8201,directed,1
15320,25743,directed,1
18066,26016,directed,1
8201,8201,directed,1
8337,25737,directed,1
8201,8201,directed,1
15453,43519,directed,1
15306,43520,directed,1
14617,42064,directed,1
18067,33370,directed,1
18068,43521,directed,1
18069,18069,directed,1
15473,37341,directed,1
15306,43522,directed,1
18070,39700,directed,1
14617,43523,directed,1
14309,14309,directed,1
7945,28941,directed,1
18071,43524,directed,1
18072,18072,directed,1
13039,33035,directed,1
14530,26154,directed,1
14617,15256,directed,1
9287,40400,directed,1
15453,25739,directed,1
15413,43525,directed,1
14267,14267,directed,1
15311,43526,directed,1
18073,25743,directed,1
15306,43527,directed,1
14617,43528,directed,1
18074,11929,directed,1
8337,8337,directed,1
14617,43529,directed,1
18075,43530,directed,1
15320,43531,directed,1
9736,43532,directed,1
18076,38951,directed,1
14617,43533,directed,1
18077,18077,directed,1
18078,43534,directed,1
18079,28128,directed,1
18080,43535,directed,1
1302,1302,directed,1
15306,43536,directed,1
18081,18081,directed,1
15306,43537,directed,1
11808,25942,directed,1
14617,42632,directed,1
15306,43538,directed,1
18082,43539,directed,1
18083,18083,directed,1
18084,29292,directed,1
18085,18085,directed,1
9208,23950,directed,1
14369,43540,directed,1
18086,18086,directed,1
8337,31000,directed,1
18087,43541,directed,1
15439,29372,directed,1
18088,29352,directed,1
18065,25737,directed,1
18089,25737,directed,1
18090,43542,directed,1
8337,42443,directed,1
18091,37016,directed,1
14309,14309,directed,1
15439,41365,directed,1
15396,15396,directed,1
15439,41365,directed,1
18092,43543,directed,1
18093,25971,directed,1
18094,36846,directed,1
15439,26811,directed,1
18095,43544,directed,1
15274,43545,directed,1
18096,18096,directed,1
18097,43546,directed,1
15439,35212,directed,1
8337,25928,directed,1
18098,18098,directed,1
18099,34130,directed,1
8337,43547,directed,1
6462,6462,directed,1
18100,43548,directed,1
18101,41482,directed,1
18102,18102,directed,1
16723,43549,directed,1
18103,29162,directed,1
283,283,directed,1
18104,43550,directed,1
18105,43551,directed,1
18106,18106,directed,1
5953,28480,directed,1
18107,43552,directed,1
10830,43553,directed,1
7246,7246,directed,1
14617,42090,directed,1
6462,6462,directed,1
6462,6462,directed,1
18108,43554,directed,1
15306,43555,directed,1
9051,34771,directed,1
18109,43556,directed,1
14617,40238,directed,1
1302,1302,directed,1
14617,41720,directed,1
15306,43557,directed,1
18110,15511,directed,1
18111,43558,directed,1
15306,43522,directed,1
6462,6462,directed,1
16814,41171,directed,1
15306,43559,directed,1
6462,6462,directed,1
6462,6462,directed,1
6462,6462,directed,1
18112,43560,directed,1
15306,10175,directed,1
7950,43561,directed,1
18113,43562,directed,1
15306,32557,directed,1
18114,43563,directed,1
18115,43564,directed,1
13788,26439,directed,1
18116,25737,directed,1
18117,33539,directed,1
16554,25737,directed,1
8337,25928,directed,1
285,285,directed,1
18118,18118,directed,1
18119,43565,directed,1
18120,43566,directed,1
15325,16070,directed,1
8337,25756,directed,1
16397,16397,directed,1
18121,34633,directed,1
8337,43567,directed,1
18122,43568,directed,1
8337,43569,directed,1
18123,25737,directed,1
18124,33795,directed,1
18125,27493,directed,1
18126,43570,directed,1
15329,25913,directed,1
18127,43571,directed,1
15415,42069,directed,1
15432,43572,directed,1
8337,43573,directed,1
18128,29478,directed,1
15330,43574,directed,1
14309,14309,directed,1
14617,42327,directed,1
18129,18129,directed,1
7950,43575,directed,1
18130,18130,directed,1
15330,43576,directed,1
18131,43577,directed,1
18132,43578,directed,1
18133,43579,directed,1
18134,25683,directed,1
15330,43580,directed,1
18135,25737,directed,1
15330,43581,directed,1
8337,43582,directed,1
15338,31035,directed,1
15342,25737,directed,1
18136,43583,directed,1
8337,41531,directed,1
16698,29215,directed,1
8337,43584,directed,1
14617,29024,directed,1
18137,43585,directed,1
14617,29002,directed,1
18138,43586,directed,1
14617,43587,directed,1
14617,43588,directed,1
18139,34087,directed,1
7950,37620,directed,1
18140,43589,directed,1
15430,43590,directed,1
8337,43591,directed,1
2645,43592,directed,1
8337,43593,directed,1
18141,43594,directed,1
15430,43595,directed,1
18142,43596,directed,1
18143,25983,directed,1
18144,31000,directed,1
8337,43597,directed,1
17166,38522,directed,1
7400,7400,directed,1
9313,42596,directed,1
8337,43598,directed,1
18145,25737,directed,1
18146,43599,directed,1
11724,25710,directed,1
14118,35259,directed,1
18147,33672,directed,1
6242,43600,directed,1
15430,43601,directed,1
2157,28852,directed,1
9313,43602,directed,1
8337,43603,directed,1
18148,43604,directed,1
13788,27282,directed,1
8337,43605,directed,1
17166,35188,directed,1
18149,43606,directed,1
18150,43607,directed,1
18151,34082,directed,1
9313,28950,directed,1
18152,25737,directed,1
43,34242,directed,1
18153,18153,directed,1
18154,43608,directed,1
6407,32831,directed,1
18155,43609,directed,1
9313,43610,directed,1
11809,28222,directed,1
18156,18156,directed,1
6442,32867,directed,1
18157,43611,directed,1
9313,43612,directed,1
6458,33528,directed,1
18158,43613,directed,1
17018,17018,directed,1
9313,43614,directed,1
18159,34210,directed,1
15621,15621,directed,1
8365,43615,directed,1
5917,25763,directed,1
17166,29737,directed,1
9313,43616,directed,1
18160,26079,directed,1
8337,43617,directed,1
13965,43618,directed,1
18161,25737,directed,1
18162,32867,directed,1
9313,43619,directed,1
8337,43620,directed,1
11810,11810,directed,1
18163,25812,directed,1
18164,43621,directed,1
17103,32831,directed,1
11810,11810,directed,1
17166,33611,directed,1
8337,43622,directed,1
18165,29011,directed,1
9313,43623,directed,1
8337,43624,directed,1
15430,32978,directed,1
17166,33732,directed,1
17166,33732,directed,1
15430,7095,directed,1
18166,43625,directed,1
12505,43626,directed,1
9313,43627,directed,1
18167,18167,directed,1
18168,27576,directed,1
17166,33703,directed,1
8337,43628,directed,1
3233,28391,directed,1
8337,43629,directed,1
18169,18169,directed,1
9313,43630,directed,1
9736,43631,directed,1
18170,29363,directed,1
14991,41230,directed,1
8337,25685,directed,1
18171,43632,directed,1
18172,34269,directed,1
9313,43633,directed,1
9313,43634,directed,1
1302,1302,directed,1
18173,43635,directed,1
18174,18174,directed,1
18175,29292,directed,1
18176,43636,directed,1
18177,42978,directed,1
18178,18178,directed,1
11806,43637,directed,1
18179,18179,directed,1
14922,41477,directed,1
18180,18180,directed,1
16638,16638,directed,1
18181,29292,directed,1
18182,25737,directed,1
18183,41671,directed,1
18184,18184,directed,1
8337,43638,directed,1
18185,18185,directed,1
8337,20186,directed,1
8337,43639,directed,1
18186,43640,directed,1
8337,43641,directed,1
14118,42528,directed,1
1128,32620,directed,1
18187,43642,directed,1
15287,28521,directed,1
18188,32273,directed,1
18189,43643,directed,1
18149,43606,directed,1
18190,18190,directed,1
18191,43644,directed,1
11094,36878,directed,1
18192,34155,directed,1
18193,18193,directed,1
18194,18194,directed,1
18195,25737,directed,1
17105,28248,directed,1
18196,34755,directed,1
8337,43645,directed,1
8337,43646,directed,1
18197,32805,directed,1
15330,32981,directed,1
18198,18198,directed,1
18199,43647,directed,1
15330,32984,directed,1
8337,43648,directed,1
284,284,directed,1
16710,25737,directed,1
18200,43649,directed,1
8337,43650,directed,1
18201,43651,directed,1
6043,12726,directed,1
284,284,directed,1
18202,43349,directed,1
18203,34312,directed,1
18204,18204,directed,1
8337,33411,directed,1
15430,43652,directed,1
8337,43653,directed,1
15430,43654,directed,1
18205,33841,directed,1
15430,43655,directed,1
8337,18179,directed,1
18206,43656,directed,1
8337,43657,directed,1
1302,26614,directed,1
18207,10175,directed,1
18208,26614,directed,1
9313,43602,directed,1
3612,3612,directed,1
18209,43658,directed,1
8337,32984,directed,1
16698,43659,directed,1
3048,26627,directed,1
3233,26485,directed,1
18210,18210,directed,1
8337,43660,directed,1
8337,43661,directed,1
16820,25753,directed,1
15287,29744,directed,1
8337,43662,directed,1
18211,33370,directed,1
15287,43663,directed,1
18212,43664,directed,1
8337,43665,directed,1
15273,26079,directed,1
8337,43666,directed,1
8337,43667,directed,1
15287,43668,directed,1
18213,26345,directed,1
8337,43669,directed,1
14300,25685,directed,1
16409,43670,directed,1
15287,43671,directed,1
8337,43672,directed,1
14300,28451,directed,1
18214,43673,directed,1
17105,26398,directed,1
8337,43674,directed,1
15287,43675,directed,1
15287,43676,directed,1
8337,32724,directed,1
18215,43677,directed,1
1272,29134,directed,1
11810,11810,directed,1
8337,43678,directed,1
18216,37950,directed,1
15430,43679,directed,1
8337,43680,directed,1
15581,13332,directed,1
18217,34797,directed,1
8337,43681,directed,1
18218,43682,directed,1
8337,43683,directed,1
18219,28491,directed,1
18220,26439,directed,1
14248,28677,directed,1
18221,43684,directed,1
6242,43600,directed,1
18222,43685,directed,1
18223,26467,directed,1
18224,43686,directed,1
8054,26400,directed,1
10630,43687,directed,1
17093,43688,directed,1
18225,29292,directed,1
8054,26400,directed,1
8054,26400,directed,1
270,270,directed,1
9313,42588,directed,1
18226,35033,directed,1
7989,25737,directed,1
17093,26130,directed,1
9313,43612,directed,1
18227,18227,directed,1
10225,43689,directed,1
18228,43690,directed,1
9313,43691,directed,1
3140,3140,directed,1
18229,39705,directed,1
18230,25737,directed,1
17093,43692,directed,1
9313,43693,directed,1
18174,18174,directed,1
8007,43694,directed,1
18231,18231,directed,1
18231,18231,directed,1
18232,32833,directed,1
18233,18233,directed,1
11809,43695,directed,1
9313,43696,directed,1
13484,13484,directed,1
18227,18227,directed,1
18234,18234,directed,1
18235,43697,directed,1
9313,42588,directed,1
18165,34797,directed,1
17093,43698,directed,1
9313,43699,directed,1
18236,18236,directed,1
18237,35734,directed,1
18238,18238,directed,1
18174,18174,directed,1
8054,43700,directed,1
18239,18239,directed,1
17093,43701,directed,1
8054,33881,directed,1
18240,18240,directed,1
18241,43702,directed,1
10318,10318,directed,1
9313,43703,directed,1
18242,18242,directed,1
18243,18243,directed,1
18244,40468,directed,1
18245,18245,directed,1
18246,29773,directed,1
15782,43704,directed,1
8365,27128,directed,1
7760,43705,directed,1
18247,18247,directed,1
18248,14260,directed,1
3013,3154,directed,1
18249,43706,directed,1
18250,18519,directed,1
6694,42853,directed,1
2649,2649,directed,1
18251,18251,directed,1
9313,43707,directed,1
18174,18174,directed,1
9014,33132,directed,1
18252,18252,directed,1
8337,1302,directed,1
9313,43708,directed,1
8337,43709,directed,1
18253,43710,directed,1
6355,480,directed,1
15430,32984,directed,1
9313,35229,directed,1
18254,26089,directed,1
4205,28491,directed,1
15430,32724,directed,1
9313,43711,directed,1
18255,39700,directed,1
15430,28521,directed,1
8337,18174,directed,1
18256,30180,directed,1
6458,43712,directed,1
8337,42329,directed,1
18257,18257,directed,1
18258,18258,directed,1
8337,43713,directed,1
18259,877,directed,1
8337,43714,directed,1
9313,43715,directed,1
15430,18256,directed,1
18260,37854,directed,1
6458,43716,directed,1
8337,43717,directed,1
18261,33597,directed,1
15430,43718,directed,1
18262,43719,directed,1
18263,32191,directed,1
8337,43720,directed,1
9313,43721,directed,1
18264,29292,directed,1
15430,42970,directed,1
8337,42426,directed,1
18265,34042,directed,1
18266,43722,directed,1
15430,8337,directed,1
18267,43723,directed,1
15430,43724,directed,1
17166,32921,directed,1
6458,43725,directed,1
9313,43726,directed,1
18268,25737,directed,1
18269,43727,directed,1
17178,26398,directed,1
8337,43728,directed,1
18270,43729,directed,1
18271,26687,directed,1
9313,43730,directed,1
11809,43731,directed,1
18272,23481,directed,1
8337,43732,directed,1
15430,43733,directed,1
9313,43734,directed,1
8337,43735,directed,1
18273,29292,directed,1
18274,43736,directed,1
18275,18275,directed,1
8337,43737,directed,1
18276,36482,directed,1
9313,43738,directed,1
8337,43739,directed,1
8337,43740,directed,1
18277,43741,directed,1
9313,43742,directed,1
18278,31726,directed,1
17093,43743,directed,1
18279,26004,directed,1
18280,18280,directed,1
15621,30114,directed,1
8337,43744,directed,1
9313,43745,directed,1
16698,43746,directed,1
18281,43747,directed,1
8337,43748,directed,1
18282,42128,directed,1
9313,43738,directed,1
18283,43749,directed,1
18284,25910,directed,1
8337,43750,directed,1
9313,43634,directed,1
18285,27415,directed,1
15374,43751,directed,1
14725,14725,directed,1
17103,32831,directed,1
18286,26092,directed,1
11832,27516,directed,1
9313,43752,directed,1
18287,18287,directed,1
18288,18288,directed,1
9313,43753,directed,1
18289,43754,directed,1
18167,18167,directed,1
18290,18290,directed,1
15430,28620,directed,1
4986,42111,directed,1
802,42843,directed,1
18291,25743,directed,1
18292,43273,directed,1
8337,43755,directed,1
18293,29292,directed,1
18294,25737,directed,1
8337,18173,directed,1
9313,43756,directed,1
8337,43757,directed,1
18295,29292,directed,1
15430,34210,directed,1
8337,43758,directed,1
18296,43759,directed,1
11809,43760,directed,1
2071,43761,directed,1
18297,43762,directed,1
18298,43763,directed,1
18299,26843,directed,1
1652,29292,directed,1
18300,26538,directed,1
18301,43764,directed,1
18302,43765,directed,1
18303,36213,directed,1
208,32797,directed,1
18304,18304,directed,1
11044,11044,directed,1
18305,18305,directed,1
6997,32972,directed,1
18306,43766,directed,1
1570,28693,directed,1
631,33489,directed,1
18307,25710,directed,1
18308,25738,directed,1
18309,18309,directed,1
18310,43767,directed,1
11824,43768,directed,1
685,43769,directed,1
11044,11044,directed,1
18311,43770,directed,1
18312,43771,directed,1
18313,43093,directed,1
18314,43772,directed,1
18315,33710,directed,1
14136,14136,directed,1
18316,40423,directed,1
18317,25737,directed,1
11824,43773,directed,1
18318,26467,directed,1
18319,26741,directed,1
18320,26095,directed,1
18321,25737,directed,1
18322,29454,directed,1
18323,43774,directed,1
18324,42269,directed,1
11799,25773,directed,1
18325,18325,directed,1
18326,43775,directed,1
18327,34815,directed,1
7772,7772,directed,1
18328,33311,directed,1
18329,43776,directed,1
18330,6462,directed,1
6475,6475,directed,1
18331,43777,directed,1
18302,43778,directed,1
18332,43779,directed,1
18333,43780,directed,1
18334,33672,directed,1
18335,43781,directed,1
18336,43782,directed,1
18337,43783,directed,1
16660,43784,directed,1
8106,8106,directed,1
18338,43785,directed,1
18339,18339,directed,1
14248,28461,directed,1
18340,18340,directed,1
18165,36528,directed,1
18341,32835,directed,1
10478,10478,directed,1
9415,40680,directed,1
18342,39084,directed,1
886,25685,directed,1
18343,18343,directed,1
14248,26786,directed,1
11044,11044,directed,1
18344,43786,directed,1
18345,25685,directed,1
6458,32944,directed,1
11799,26269,directed,1
18346,25737,directed,1
7246,7246,directed,1
18302,43787,directed,1
18347,43788,directed,1
11809,43789,directed,1
18348,39827,directed,1
18349,41602,directed,1
18350,43790,directed,1
18351,18351,directed,1
18352,43791,directed,1
18302,43792,directed,1
14300,43793,directed,1
18353,18353,directed,1
18354,43794,directed,1
18355,43795,directed,1
14248,43796,directed,1
9237,35928,directed,1
18356,18356,directed,1
18357,25737,directed,1
18358,18358,directed,1
18359,27283,directed,1
14248,43797,directed,1
9142,28907,directed,1
13484,13484,directed,1
18302,43798,directed,1
1110,1110,directed,1
8807,43799,directed,1
18360,43800,directed,1
18361,18361,directed,1
18362,43801,directed,1
18363,33353,directed,1
14252,14252,directed,1
11814,11814,directed,1
18364,43802,directed,1
14248,27695,directed,1
18365,18365,directed,1
18366,43803,directed,1
18367,18367,directed,1
18368,43804,directed,1
18347,40484,directed,1
18369,18369,directed,1
6458,33528,directed,1
18370,43805,directed,1
18371,18371,directed,1
7441,7441,directed,1
18372,43806,directed,1
18373,43807,directed,1
18374,18374,directed,1
18375,29292,directed,1
14248,26982,directed,1
18302,43787,directed,1
18302,43808,directed,1
18376,41138,directed,1
18377,37792,directed,1
8365,26886,directed,1
818,25737,directed,1
18378,27424,directed,1
18379,28491,directed,1
18380,43809,directed,1
18381,43810,directed,1
18382,43811,directed,1
18383,18383,directed,1
18384,18384,directed,1
18385,26110,directed,1
18386,42901,directed,1
15592,33355,directed,1
18387,37343,directed,1
18388,18388,directed,1
18384,18384,directed,1
18389,43812,directed,1
18390,43813,directed,1
18391,25685,directed,1
11803,41028,directed,1
18392,18392,directed,1
18393,43814,directed,1
18394,27028,directed,1
18395,29292,directed,1
11799,43815,directed,1
18396,18396,directed,1
18397,43816,directed,1
18398,18398,directed,1
18399,34812,directed,1
18400,43817,directed,1
18401,27025,directed,1
18402,18402,directed,1
18403,18403,directed,1
7950,43818,directed,1
18404,25774,directed,1
18405,18405,directed,1
18406,39817,directed,1
18407,43819,directed,1
6423,6423,directed,1
11799,43820,directed,1
6458,43821,directed,1
18408,727,directed,1
18409,30310,directed,1
11806,43822,directed,1
18410,43823,directed,1
18411,18411,directed,1
8828,25733,directed,1
18412,18412,directed,1
6475,26154,directed,1
7950,43824,directed,1
16263,25737,directed,1
18413,43825,directed,1
18414,43826,directed,1
18415,43827,directed,1
18416,43828,directed,1
354,32191,directed,1
18417,18417,directed,1
18418,35500,directed,1
18419,25737,directed,1
13181,43829,directed,1
11824,43830,directed,1
11044,11044,directed,1
18420,18420,directed,1
18421,18421,directed,1
18422,43831,directed,1
7246,7246,directed,1
18423,42969,directed,1
18424,25737,directed,1
18425,25778,directed,1
18426,42077,directed,1
11824,43832,directed,1
18427,18427,directed,1
18428,43833,directed,1
18429,43834,directed,1
18430,18430,directed,1
8106,8106,directed,1
18431,18431,directed,1
9208,43835,directed,1
18432,43836,directed,1
6885,25737,directed,1
18433,18433,directed,1
11809,43837,directed,1
18434,43838,directed,1
18435,28603,directed,1
16775,28337,directed,1
18436,29292,directed,1
18437,18437,directed,1
18438,25737,directed,1
9736,28769,directed,1
18439,42907,directed,1
18440,18440,directed,1
14047,43839,directed,1
18441,42302,directed,1
18442,43840,directed,1
18443,25737,directed,1
18444,43841,directed,1
18369,18369,directed,1
18445,18445,directed,1
18446,18446,directed,1
18447,43842,directed,1
18448,43843,directed,1
18449,6667,directed,1
18450,25685,directed,1
18451,18451,directed,1
18434,27025,directed,1
286,286,directed,1
18452,29292,directed,1
18453,43844,directed,1
18454,28405,directed,1
18455,26482,directed,1
18456,43845,directed,1
11806,43846,directed,1
11824,43847,directed,1
18457,18457,directed,1
18458,18458,directed,1
18459,43848,directed,1
18460,43849,directed,1
18461,18461,directed,1
18462,27267,directed,1
2071,43850,directed,1
6462,6462,directed,1
18463,25781,directed,1
6462,6462,directed,1
6462,6462,directed,1
18464,18464,directed,1
6462,6462,directed,1
18465,6556,directed,1
18466,18466,directed,1
11814,11814,directed,1
14276,43851,directed,1
18467,40503,directed,1
10557,43852,directed,1
18468,27501,directed,1
18469,43853,directed,1
18470,18470,directed,1
18471,27267,directed,1
286,286,directed,1
18434,43838,directed,1
18472,25710,directed,1
11830,41469,directed,1
1302,1302,directed,1
18473,43854,directed,1
18453,25737,directed,1
18472,25772,directed,1
18474,18474,directed,1
18475,37854,directed,1
18476,18476,directed,1
1302,1302,directed,1
18477,18477,directed,1
18478,43855,directed,1
12865,32724,directed,1
9326,9326,directed,1
18479,43856,directed,1
14261,14261,directed,1
18480,29292,directed,1
18481,33443,directed,1
11838,27287,directed,1
18482,43857,directed,1
18483,25743,directed,1
18165,36302,directed,1
18484,18484,directed,1
18485,25737,directed,1
1302,1302,directed,1
18486,43858,directed,1
16263,25737,directed,1
6458,39941,directed,1
11809,26616,directed,1
18487,37657,directed,1
12442,43859,directed,1
6458,33528,directed,1
11824,43860,directed,1
18488,43861,directed,1
18489,43862,directed,1
18302,43863,directed,1
18490,43864,directed,1
11824,43865,directed,1
17734,25957,directed,1
6458,43866,directed,1
18491,43867,directed,1
18492,25737,directed,1
1302,1302,directed,1
18493,43868,directed,1
18494,18494,directed,1
1302,1302,directed,1
18495,43869,directed,1
18496,31743,directed,1
18497,43870,directed,1
18498,43871,directed,1
18499,43872,directed,1
14120,28935,directed,1
907,26046,directed,1
18500,29292,directed,1
18501,25737,directed,1
18502,29672,directed,1
18503,18503,directed,1
18504,18504,directed,1
18505,43873,directed,1
18506,18506,directed,1
18507,30216,directed,1
18508,43874,directed,1
18509,26766,directed,1
18510,18510,directed,1
18511,25844,directed,1
18512,18512,directed,1
1249,26063,directed,1
18513,25737,directed,1
18514,35033,directed,1
18466,34107,directed,1
18515,18515,directed,1
17080,17080,directed,1
18516,14254,directed,1
18517,32838,directed,1
18518,26683,directed,1
11809,33929,directed,1
18519,18250,directed,1
18520,36042,directed,1
6458,43875,directed,1
18521,18521,directed,1
18522,43876,directed,1
18523,18523,directed,1
17080,17080,directed,1
11809,43877,directed,1
18524,43878,directed,1
14286,43879,directed,1
1223,26610,directed,1
18525,43880,directed,1
18526,43881,directed,1
18527,43882,directed,1
18528,18528,directed,1
18529,26467,directed,1
18530,25748,directed,1
18531,18531,directed,1
5935,25737,directed,1
18532,43883,directed,1
18533,18533,directed,1
3140,3140,directed,1
18534,18534,directed,1
18535,29292,directed,1
18536,43884,directed,1
18537,43885,directed,1
3154,14254,directed,1
18538,25844,directed,1
18539,37621,directed,1
18540,43886,directed,1
18541,43887,directed,1
18542,26570,directed,1
18302,43888,directed,1
18496,26972,directed,1
18543,43889,directed,1
18544,18544,directed,1
18545,18545,directed,1
18546,26875,directed,1
14120,43890,directed,1
18547,26085,directed,1
18548,18548,directed,1
18549,43891,directed,1
7609,43892,directed,1
44,26019,directed,1
18550,6667,directed,1
16318,42249,directed,1
18551,18551,directed,1
18552,18552,directed,1
18553,18553,directed,1
18554,41981,directed,1
18302,43893,directed,1
18302,43894,directed,1
18555,43895,directed,1
18556,29254,directed,1
18557,18557,directed,1
18524,43896,directed,1
18558,18558,directed,1
18559,25737,directed,1
18560,26154,directed,1
10225,43897,directed,1
907,29610,directed,1
18302,43898,directed,1
18561,27121,directed,1
6407,32921,directed,1
18445,43899,directed,1
18562,43900,directed,1
907,26357,directed,1
18563,26154,directed,1
18564,18564,directed,1
18565,43901,directed,1
285,285,directed,1
7288,25971,directed,1
907,26173,directed,1
18566,43902,directed,1
14244,26318,directed,1
14269,7601,directed,1
18302,39374,directed,1
907,26357,directed,1
18561,27121,directed,1
3091,3091,directed,1
18567,43903,directed,1
18568,18568,directed,1
18153,18153,directed,1
2076,27224,directed,1
18569,39981,directed,1
18570,34273,directed,1
18571,30013,directed,1
15396,15396,directed,1
7261,27659,directed,1
18572,43904,directed,1
18573,43905,directed,1
14248,43906,directed,1
14558,43907,directed,1
18574,18574,directed,1
11809,27483,directed,1
18575,25737,directed,1
18576,29292,directed,1
18577,41482,directed,1
1302,1302,directed,1
18578,43908,directed,1
14274,32831,directed,1
14277,29063,directed,1
18579,18579,directed,1
18580,43909,directed,1
8694,43910,directed,1
8365,43911,directed,1
3013,3154,directed,1
6512,6512,directed,1
8106,8106,directed,1
2844,43912,directed,1
17115,43913,directed,1
3439,3439,directed,1
14227,32921,directed,1
18581,43914,directed,1
18582,42174,directed,1
18583,43915,directed,1
14232,43916,directed,1
14241,25737,directed,1
18584,43917,directed,1
18501,26557,directed,1
18585,18585,directed,1
11044,11044,directed,1
18586,18512,directed,1
18587,35767,directed,1
18588,31889,directed,1
3144,14254,directed,1
285,285,directed,1
6458,43918,directed,1
8365,36132,directed,1
18589,25971,directed,1
285,285,directed,1
18590,43919,directed,1
18591,18591,directed,1
18592,43920,directed,1
14244,28709,directed,1
18593,25737,directed,1
9313,43921,directed,1
18594,43922,directed,1
1163,27279,directed,1
18595,33469,directed,1
9313,43923,directed,1
9475,36138,directed,1
18596,26578,directed,1
16698,25959,directed,1
7400,25737,directed,1
9313,43924,directed,1
18597,18597,directed,1
18598,43925,directed,1
9313,43926,directed,1
18599,18599,directed,1
17093,32984,directed,1
18600,29292,directed,1
1925,43927,directed,1
18601,480,directed,1
14254,3013,directed,1
18602,26215,directed,1
12865,25773,directed,1
17093,7095,directed,1
18603,25737,directed,1
18604,43200,directed,1
18605,43928,directed,1
14409,41420,directed,1
18434,43929,directed,1
18606,18606,directed,1
18179,18179,directed,1
18607,27516,directed,1
18608,33582,directed,1
11044,11044,directed,1
18609,18609,directed,1
17093,7278,directed,1
18610,43930,directed,1
18611,43931,directed,1
244,244,directed,1
14248,26218,directed,1
18612,18612,directed,1
18613,29292,directed,1
17093,43871,directed,1
18614,43932,directed,1
17093,26092,directed,1
18615,18615,directed,1
18616,18616,directed,1
18617,34576,directed,1
15999,28709,directed,1
9313,43734,directed,1
11809,43933,directed,1
18618,18618,directed,1
9313,43707,directed,1
9313,43934,directed,1
18619,18619,directed,1
18620,18620,directed,1
11809,43935,directed,1
1302,1302,directed,1
18174,18174,directed,1
14244,26079,directed,1
18621,18621,directed,1
9313,34479,directed,1
18622,18622,directed,1
8337,25685,directed,1
18623,26154,directed,1
18624,41981,directed,1
17093,43936,directed,1
18625,18625,directed,1
18626,42874,directed,1
8337,25685,directed,1
18627,43937,directed,1
9313,43938,directed,1
18227,18227,directed,1
18628,43939,directed,1
8337,25685,directed,1
18629,18522,directed,1
18630,29292,directed,1
15396,15396,directed,1
18631,43940,directed,1
17093,26000,directed,1
9313,43941,directed,1
16957,42838,directed,1
9313,43942,directed,1
17093,43943,directed,1
3140,3140,directed,1
16814,38639,directed,1
9313,43944,directed,1
18632,43945,directed,1
18633,29602,directed,1
18634,43946,directed,1
18635,25737,directed,1
3140,3140,directed,1
18602,43947,directed,1
18636,43948,directed,1
18159,7095,directed,1
17093,27121,directed,1
18637,43949,directed,1
8724,26046,directed,1
6643,36793,directed,1
18638,18638,directed,1
